datetime,river discharge,Name,day,month,year,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase
11/04/2023,122.03,Lagos,11,4,2023,34,23,28.6,79.6,0.1,100,4.17,rain,68.4,212.8,1010.3,60.8,60,0.69
11/04/2023,122.03,Lagos,11,4,2023,34,23,28.6,79.6,0.1,100,4.17,rain,68.4,212.8,1010.3,60.8,60,0.69
12/04/2023,126.64,Lagos,12,4,2023,33,24,27.8,83.1,43,100,4.17,rain,18.4,216.5,1010,51.9,75,0.72
12/04/2023,126.64,Lagos,12,4,2023,33,24,27.8,83.1,43,100,4.17,rain,18.4,216.5,1010,51.9,75,0.72
13/04/2023,132.05,Lagos,13,4,2023,33.1,26.1,29.3,80.2,0.1,100,4.17,rain,24.1,215.1,1009.7,56.1,75,0.75
13/04/2023,132.05,Lagos,13,4,2023,33.1,26.1,29.3,80.2,0.1,100,4.17,rain,24.1,215.1,1009.7,56.1,75,0.75
14/04/2023,132.97,Lagos,14,4,2023,34,27,29.3,82.5,0.1,100,4.17,rain,25.6,238.2,1009.7,55.1,75,0.8
14/04/2023,132.97,Lagos,14,4,2023,34,27,29.3,82.5,0.1,100,4.17,rain,25.6,238.2,1009.7,55.1,75,0.8
15/04/2023,132.66,Lagos,15,4,2023,33,27,29,81,4,100,4.17,rain,24.1,217,1010.9,59.5,100,0.83
15/04/2023,132.66,Lagos,15,4,2023,33,27,29,81,4,100,4.17,rain,24.1,217,1010.9,59.5,100,0.83
16/04/2023,131.13,Lagos,16,4,2023,35,23.3,28.8,75.3,0,0,0,rain,25.9,190.9,1009.2,43.7,75,0.87
16/04/2023,131.13,Lagos,16,4,2023,35,23.3,28.8,75.3,0,0,0,rain,25.9,190.9,1009.2,43.7,75,0.87
18/04/2023,122.03,Lagos,18,4,2023,34,26,29.5,79.7,0,0,0,rain,18.4,201.8,1008.7,55.7,75,0.94
18/04/2023,122.03,Lagos,18,4,2023,34,26,29.5,79.7,0,0,0,rain,18.4,201.8,1008.7,55.7,75,0.94
19/04/2023,120.62,Lagos,19,4,2023,30.4,24,27.2,85.3,22,100,4.17,rain,22.3,283.5,1010.4,51.7,60,0.97
19/04/2023,120.62,Lagos,19,4,2023,30.4,24,27.2,85.3,22,100,4.17,rain,22.3,283.5,1010.4,51.7,60,0.97
21/04/2023,119.5,Lagos,21,4,2023,34,26.1,29.7,76.6,0,0,0,rain,23.4,217.4,1008.4,52.1,75,0.04
21/04/2023,119.5,Lagos,21,4,2023,34,26.1,29.7,76.6,0,0,0,rain,23.4,217.4,1008.4,52.1,75,0.04
22/04/2023,117.3,Lagos,22,4,2023,33.8,27,29.8,79.7,0,0,0,rain,25.9,221.7,1008.3,56.1,75,0.07
22/04/2023,117.3,Lagos,22,4,2023,33.8,27,29.8,79.7,0,0,0,rain,25.9,221.7,1008.3,56.1,75,0.07
23/04/2023,116.76,Lagos,23,4,2023,28,23,26.5,92.5,41,100,4.17,rain,25.9,209.6,1009.5,62.5,60,0.11
23/04/2023,116.76,Lagos,23,4,2023,28,23,26.5,92.5,41,100,4.17,rain,25.9,209.6,1009.5,62.5,60,0.11
24/04/2023,115.95,Lagos,24,4,2023,34,25,28.6,84,8,100,4.17,rain,16.6,276.9,1010.9,46.6,60,0.14
24/04/2023,115.95,Lagos,24,4,2023,34,25,28.6,84,8,100,4.17,rain,16.6,276.9,1010.9,46.6,60,0.14
25/04/2023,113.29,Lagos,25,4,2023,33.1,24.6,29.2,81.9,0,0,0,rain,22.3,212.6,1010.5,48.4,100,0.17
25/04/2023,113.29,Lagos,25,4,2023,33.1,24.6,29.2,81.9,0,0,0,rain,22.3,212.6,1010.5,48.4,100,0.17
26/04/2023,110.94,Lagos,26,4,2023,32,25,27.9,83,5,100,4.17,rain,25.6,223,1009.7,55.8,100,0.2
26/04/2023,110.94,Lagos,26,4,2023,32,25,27.9,83,5,100,4.17,rain,25.6,223,1009.7,55.8,100,0.2
27/04/2023,115.95,Lagos,27,4,2023,28.3,17,26.2,87.8,91,100,4.17,rain,50,174.3,1011.9,53.2,75,0.25
27/04/2023,115.95,Lagos,27,4,2023,28.3,17,26.2,87.8,91,100,4.17,rain,50,174.3,1011.9,53.2,75,0.25
28/04/2023,126.94,Lagos,28,4,2023,33,23.9,28,81.9,10,100,4.17,rain,18.4,221,1012.4,53.2,75,0.27
28/04/2023,126.94,Lagos,28,4,2023,33,23.9,28,81.9,10,100,4.17,rain,18.4,221,1012.4,53.2,75,0.27
29/04/2023,142.88,Lagos,29,4,2023,31,24,26.5,89.5,4,100,4.17,rain,14.8,309.7,1013,50.8,75,0.3
29/04/2023,142.88,Lagos,29,4,2023,31,24,26.5,89.5,4,100,4.17,rain,14.8,309.7,1013,50.8,75,0.3
30/04/2023,165.72,Lagos,30,4,2023,31,23.9,27,84.1,0,0,0,rain,14.8,231.1,1012.1,46.2,60,0.33
30/04/2023,165.72,Lagos,30,4,2023,31,23.9,27,84.1,0,0,0,rain,14.8,231.1,1012.1,46.2,60,0.33
01/05/2023,170.4,Lagos,1,5,2023,33,23,26.7,86,6,100,4.17,rain,24.1,239.8,1011.3,56.2,100,0.36
01/05/2023,170.4,Lagos,1,5,2023,33,23,26.7,86,6,100,4.17,rain,24.1,239.8,1011.3,56.2,100,0.36
04/05/2023,158.96,Lagos,4,5,2023,34,25.8,28.4,85.6,1,100,4.17,rain,35.3,218.7,1013.6,60.5,60,0.46
04/05/2023,158.96,Lagos,4,5,2023,34,25.8,28.4,85.6,1,100,4.17,rain,35.3,218.7,1013.6,60.5,60,0.46
06/05/2023,140.91,Lagos,6,5,2023,30.8,24,27.1,84.7,14,100,4.17,rain,157.7,186.3,1012.5,46.6,30,0.53
06/05/2023,140.91,Lagos,6,5,2023,30.8,24,27.1,84.7,14,100,4.17,rain,157.7,186.3,1012.5,46.6,30,0.53
11/05/2023,118.95,Lagos,11,5,2023,34,26.8,30.3,78,0,0,0,rain,25.9,214.6,1010.8,52.6,75,0.71
11/05/2023,118.95,Lagos,11,5,2023,34,26.8,30.3,78,0,0,0,rain,25.9,214.6,1010.8,52.6,75,0.71
12/05/2023,113.02,Lagos,12,5,2023,32,26.8,29,85.1,0.4,100,4.17,rain,16.6,220.4,1011.8,58.3,75,0.75
12/05/2023,113.02,Lagos,12,5,2023,32,26.8,29,85.1,0.4,100,4.17,rain,16.6,220.4,1011.8,58.3,75,0.75
13/05/2023,107.39,Lagos,13,5,2023,31,26.9,28.3,86.8,0,0,0,rain,35.3,130.8,1012.4,57.1,60,0.78
13/05/2023,107.39,Lagos,13,5,2023,31,26.9,28.3,86.8,0,0,0,rain,35.3,130.8,1012.4,57.1,60,0.78
14/05/2023,107.39,Lagos,14,5,2023,31.2,24.8,28,87.6,5,100,4.17,rain,20.5,219.6,1013.4,59.9,75,0.81
14/05/2023,107.39,Lagos,14,5,2023,31.2,24.8,28,87.6,5,100,4.17,rain,20.5,219.6,1013.4,59.9,75,0.81
15/05/2023,116.49,Lagos,15,5,2023,30.1,22.8,26.6,91.2,64,100,4.17,rain,18.4,62.3,1013.4,66.1,60,0.85
15/05/2023,116.49,Lagos,15,5,2023,30.1,22.8,26.6,91.2,64,100,4.17,rain,18.4,62.3,1013.4,66.1,60,0.85
16/05/2023,120.34,Lagos,16,5,2023,32,25.9,28.9,84.4,0,0,0,rain,20.5,237.7,1012.9,46.4,30,0.88
16/05/2023,120.34,Lagos,16,5,2023,32,25.9,28.9,84.4,0,0,0,rain,20.5,237.7,1012.9,46.4,30,0.88
17/05/2023,122.59,Lagos,17,5,2023,34,25.8,29.5,80.6,0,0,0,rain,22.3,217.7,1011.9,51.9,60,0.92
17/05/2023,122.59,Lagos,17,5,2023,34,25.8,29.5,80.6,0,0,0,rain,22.3,217.7,1011.9,51.9,60,0.92
18/05/2023,125.77,Lagos,18,5,2023,32,23,27.8,81.7,59,100,12.5,rain,20.5,253.5,1012.4,50.6,60,0.96
18/05/2023,125.77,Lagos,18,5,2023,32,23,27.8,81.7,59,100,12.5,rain,20.5,253.5,1012.4,50.6,60,0.96
19/05/2023,127.82,Lagos,19,5,2023,33.1,25,28.7,81.6,0.1,100,4.17,rain,19.4,244.5,1012.3,48.9,60,0
19/05/2023,127.82,Lagos,19,5,2023,33.1,25,28.7,81.6,0.1,100,4.17,rain,19.4,244.5,1012.3,48.9,60,0
20/05/2023,129.62,Lagos,20,5,2023,31,25,28,81.7,5,100,4.17,rain,17.6,211,1012,57.9,60,0.03
20/05/2023,129.62,Lagos,20,5,2023,31,25,28,81.7,5,100,4.17,rain,17.6,211,1012,57.9,60,0.03
21/05/2023,132.35,Lagos,21,5,2023,34,25.1,28.7,82,0,0,0,rain,20.5,227.3,1012.6,48.9,60,0.06
21/05/2023,132.35,Lagos,21,5,2023,34,25.1,28.7,82,0,0,0,rain,20.5,227.3,1012.6,48.9,60,0.06
22/05/2023,132.97,Lagos,22,5,2023,31,24,28.2,85.7,0,0,0,rain,20.5,227.7,1012.4,59.2,30,0.09
22/05/2023,132.97,Lagos,22,5,2023,31,24,28.2,85.7,0,0,0,rain,20.5,227.7,1012.4,59.2,30,0.09
23/05/2023,133.28,Lagos,23,5,2023,33,24.8,28.3,84.7,12,100,4.17,rain,20.5,203.5,1011.7,61.6,30,0.12
23/05/2023,133.28,Lagos,23,5,2023,33,24.8,28.3,84.7,12,100,4.17,rain,20.5,203.5,1011.7,61.6,30,0.12
24/05/2023,137.68,Lagos,24,5,2023,33,26,29.2,82.9,0,0,0,rain,29.5,212.5,1011,61.2,60,0.15
24/05/2023,137.68,Lagos,24,5,2023,33,26,29.2,82.9,0,0,0,rain,29.5,212.5,1011,61.2,60,0.15
25/05/2023,140.25,Lagos,25,5,2023,34,24.1,28.9,79.5,7,100,4.17,rain,22.3,209.4,1011.1,69.8,60,0.19
25/05/2023,140.25,Lagos,25,5,2023,34,24.1,28.9,79.5,7,100,4.17,rain,22.3,209.4,1011.1,69.8,60,0.19
26/05/2023,137.68,Lagos,26,5,2023,33,26,29.4,81.5,7,100,4.17,rain,22.3,229.9,1011.1,55.6,75,0.22
26/05/2023,137.68,Lagos,26,5,2023,33,26,29.4,81.5,7,100,4.17,rain,22.3,229.9,1011.1,55.6,75,0.22
27/05/2023,132.35,Lagos,27,5,2023,28,22.7,26,92,2,100,4.17,rain,37.1,11.9,1011.5,56.9,75,0.25
27/05/2023,132.35,Lagos,27,5,2023,28,22.7,26,92,2,100,4.17,rain,37.1,11.9,1011.5,56.9,75,0.25
28/05/2023,127.23,Lagos,28,5,2023,33,23.8,27.9,82,0,0,0,rain,22.3,199.1,1012,48.4,60,0.28
28/05/2023,127.23,Lagos,28,5,2023,33,23.8,27.9,82,0,0,0,rain,22.3,199.1,1012,48.4,60,0.28
29/05/2023,124.31,Lagos,29,5,2023,27.8,25,26.3,89.5,20,100,4.17,rain,25.9,87.7,1012.5,55,60,0.32
29/05/2023,124.31,Lagos,29,5,2023,27.8,25,26.3,89.5,20,100,4.17,rain,25.9,87.7,1012.5,55,60,0.32
31/05/2023,121.46,Lagos,31,5,2023,33,25.1,28.8,82.5,0,0,0,rain,22.3,216.7,1012.6,54.6,60,0.38
31/05/2023,121.46,Lagos,31,5,2023,33,25.1,28.8,82.5,0,0,0,rain,22.3,216.7,1012.6,54.6,60,0.38
01/06/2023,122.03,Lagos,1,6,2023,32,25.8,28.4,84.6,5,100,4.17,rain,26.3,226.7,1011.9,62.5,30,0.41
01/06/2023,122.03,Lagos,1,6,2023,32,25.8,28.4,84.6,5,100,4.17,rain,26.3,226.7,1011.9,62.5,30,0.41
02/06/2023,126.94,Lagos,2,6,2023,31,25,27.8,86.1,8,100,4.17,rain,25.9,221.1,1012.4,61,60,0.45
02/06/2023,126.94,Lagos,2,6,2023,31,25,27.8,86.1,8,100,4.17,rain,25.9,221.1,1012.4,61,60,0.45
03/06/2023,135.14,Lagos,3,6,2023,30,25,27,88,7,100,4.17,rain,20.5,242.3,1013.6,46.1,30,0.48
03/06/2023,135.14,Lagos,3,6,2023,30,25,27,88,7,100,4.17,rain,20.5,242.3,1013.6,46.1,30,0.48
04/06/2023,137.04,Lagos,4,6,2023,32,24.8,28.3,80,0.1,100,4.17,rain,24.8,239.2,1013.3,54.6,60,0.5
04/06/2023,137.04,Lagos,4,6,2023,32,24.8,28.3,80,0.1,100,4.17,rain,24.8,239.2,1013.3,54.6,60,0.5
05/06/2023,138.32,Lagos,5,6,2023,32,25.8,28.8,83.1,0,0,0,rain,27.7,225.8,1013.1,53.5,30,0.55
05/06/2023,138.32,Lagos,5,6,2023,32,25.8,28.8,83.1,0,0,0,rain,27.7,225.8,1013.1,53.5,30,0.55
06/06/2023,151.05,Lagos,6,6,2023,30,23,26.2,91.5,33,100,8.33,rain,16.6,224.5,1013.2,58.9,30,0.58
06/06/2023,151.05,Lagos,6,6,2023,30,23,26.2,91.5,33,100,8.33,rain,16.6,224.5,1013.2,58.9,30,0.58
07/06/2023,169.22,Lagos,7,6,2023,31,24,26.8,85.6,0,0,0,rain,20.5,228.7,1014.1,66.4,30,0.62
07/06/2023,169.22,Lagos,7,6,2023,31,24,26.8,85.6,0,0,0,rain,20.5,228.7,1014.1,66.4,30,0.62
08/06/2023,180.97,Lagos,8,6,2023,29,21.2,25.3,87.1,66.2,100,12.5,rain,27.7,214.3,1015.3,54.6,30,0.65
08/06/2023,180.97,Lagos,8,6,2023,29,21.2,25.3,87.1,66.2,100,12.5,rain,27.7,214.3,1015.3,54.6,30,0.65
09/06/2023,200.37,Lagos,9,6,2023,32,24,27.6,83,0,0,0,rain,22.3,197.7,1014,48.8,30,0.69
09/06/2023,200.37,Lagos,9,6,2023,32,24,27.6,83,0,0,0,rain,22.3,197.7,1014,48.8,30,0.69
10/06/2023,212.8,Lagos,10,6,2023,31,25.8,27.3,85.6,0,0,0,rain,25.9,221.6,1013.3,65.4,30,0.75
10/06/2023,212.8,Lagos,10,6,2023,31,25.8,27.3,85.6,0,0,0,rain,25.9,221.6,1013.3,65.4,30,0.75
11/06/2023,217.27,Lagos,11,6,2023,27,24,25.5,92.7,67,100,8.33,rain,18.4,232.2,1014.6,58,30,0.76
11/06/2023,217.27,Lagos,11,6,2023,27,24,25.5,92.7,67,100,8.33,rain,18.4,232.2,1014.6,58,30,0.76
12/06/2023,215.77,Lagos,12,6,2023,32.8,24,28.2,78.2,0.1,100,4.17,rain,24.1,247.1,1014.9,61.9,10,0.8
12/06/2023,215.77,Lagos,12,6,2023,32.8,24,28.2,78.2,0.1,100,4.17,rain,24.1,247.1,1014.9,61.9,10,0.8
14/06/2023,208.89,Lagos,14,6,2023,30,23,26.6,83.6,18,100,4.17,rain,22.3,243.6,1013.6,54.4,10,0.87
14/06/2023,208.89,Lagos,14,6,2023,30,23,26.6,83.6,18,100,4.17,rain,22.3,243.6,1013.6,54.4,10,0.87
15/06/2023,222.36,Lagos,15,6,2023,27,24,25.6,93,100,100,4.17,rain,18.4,204.6,1014.2,64.7,10,0.9
15/06/2023,222.36,Lagos,15,6,2023,27,24,25.6,93,100,100,4.17,rain,18.4,204.6,1014.2,64.7,10,0.9
16/06/2023,234.5,Lagos,16,6,2023,30.8,24.8,27.2,86.1,6,100,4.17,rain,18.4,245.6,1014,57.5,30,0.94
16/06/2023,234.5,Lagos,16,6,2023,30.8,24.8,27.2,86.1,6,100,4.17,rain,18.4,245.6,1014,57.5,30,0.94
17/06/2023,243.34,Lagos,17,6,2023,32,25,28.6,82.6,0,0,0,rain,22.3,246.8,1013.2,52,30,0.97
17/06/2023,243.34,Lagos,17,6,2023,32,25,28.6,82.6,0,0,0,rain,22.3,246.8,1013.2,52,30,0.97
18/06/2023,252.51,Lagos,18,6,2023,31,25,27.9,85.5,0.7,100,16.67,rain,23.8,236.6,1013.1,58.3,30,0
18/06/2023,252.51,Lagos,18,6,2023,31,25,27.9,85.5,0.7,100,16.67,rain,23.8,236.6,1013.1,58.3,30,0
19/06/2023,255.45,Lagos,19,6,2023,30,23,25.9,87.7,19,100,4.17,rain,18.4,228.2,1013.6,50.6,30,0.04
19/06/2023,255.45,Lagos,19,6,2023,30,23,25.9,87.7,19,100,4.17,rain,18.4,228.2,1013.6,50.6,30,0.04
20/06/2023,243.91,Lagos,20,6,2023,30,23.9,26.6,86.6,0,0,0,rain,24.1,223.1,1013.3,54.5,30,0.07
20/06/2023,243.91,Lagos,20,6,2023,30,23.9,26.6,86.6,0,0,0,rain,24.1,223.1,1013.3,54.5,30,0.07
21/06/2023,230.21,Lagos,21,6,2023,28.1,24.8,25.6,90.6,1,100,4.17,rain,27.7,222.7,1014.1,59.2,10,0.11
21/06/2023,230.21,Lagos,21,6,2023,28.1,24.8,25.6,90.6,1,100,4.17,rain,27.7,222.7,1014.1,59.2,10,0.11
22/06/2023,223.91,Lagos,22,6,2023,29.1,24,26.5,84.5,0,0,0,rain,25.9,261,1014.2,54.3,10,0.14
22/06/2023,223.91,Lagos,22,6,2023,29.1,24,26.5,84.5,0,0,0,rain,25.9,261,1014.2,54.3,10,0.14
23/06/2023,222.36,Lagos,23,6,2023,29.8,24,26.3,86.6,2,100,4.17,rain,29.5,234.9,1013.5,69.7,10,0.17
23/06/2023,222.36,Lagos,23,6,2023,29.8,24,26.3,86.6,2,100,4.17,rain,29.5,234.9,1013.5,69.7,10,0.17
24/06/2023,237.78,Lagos,24,6,2023,27,24,25.3,90.9,26,100,16.67,rain,25.9,219.2,1013.9,62.5,10,0.2
24/06/2023,237.78,Lagos,24,6,2023,27,24,25.3,90.9,26,100,16.67,rain,25.9,219.2,1013.9,62.5,10,0.2
25/06/2023,273.79,Lagos,25,6,2023,30,24,26.5,82.9,4,100,4.17,rain,24.1,218.3,1014.7,60,10,0.24
25/06/2023,273.79,Lagos,25,6,2023,30,24,26.5,82.9,4,100,4.17,rain,24.1,218.3,1014.7,60,10,0.24
26/06/2023,337.06,Lagos,26,6,2023,30,22.9,26,80.5,0,0,0,rain,25.6,228.7,1014.2,54.2,10,0.25
26/06/2023,337.06,Lagos,26,6,2023,30,22.9,26,80.5,0,0,0,rain,25.6,228.7,1014.2,54.2,10,0.25
27/06/2023,463.52,Lagos,27,6,2023,32.1,24.1,27.5,77,0,0,0,rain,27.7,244,1013.4,59.2,10,0.3
27/06/2023,463.52,Lagos,27,6,2023,32.1,24.1,27.5,77,0,0,0,rain,27.7,244,1013.4,59.2,10,0.3
28/06/2023,561.34,Lagos,28,6,2023,27,23,25.2,90.8,32,100,12.5,rain,25.9,240.2,1014.2,62.5,10,0.34
28/06/2023,561.34,Lagos,28,6,2023,27,23,25.2,90.8,32,100,12.5,rain,25.9,240.2,1014.2,62.5,10,0.34
29/06/2023,689.24,Lagos,29,6,2023,29.1,24.8,26.6,87.3,3,100,4.17,rain,22.3,217.6,1015.8,60.4,10,0.37
29/06/2023,689.24,Lagos,29,6,2023,29.1,24.8,26.6,87.3,3,100,4.17,rain,22.3,217.6,1015.8,60.4,10,0.37
30/06/2023,1335.6,Lagos,30,6,2023,30.8,24,27,83.7,1.1,100,12.5,rain,24.8,236.2,1015.5,73.2,10,0.4
30/06/2023,1335.6,Lagos,30,6,2023,30.8,24,27,83.7,1.1,100,12.5,rain,24.8,236.2,1015.5,73.2,10,0.4
01/07/2023,1953.34,Lagos,1,7,2023,31,25,27.3,83.3,0.9,100,8.33,rain,25.9,222.1,1014.2,60.6,10,0.43
01/07/2023,1953.34,Lagos,1,7,2023,31,25,27.3,83.3,0.9,100,8.33,rain,25.9,222.1,1014.2,60.6,10,0.43
02/07/2023,1583.89,Lagos,2,7,2023,31,23,26.8,83.5,12,100,4.17,rain,33.5,203.8,1015.1,66.2,10,0.47
02/07/2023,1583.89,Lagos,2,7,2023,31,23,26.8,83.5,12,100,4.17,rain,33.5,203.8,1015.1,66.2,10,0.47
03/07/2023,1055.82,Lagos,3,7,2023,31.1,23.1,26.9,84.2,0.2,100,4.17,rain,22,224.7,1015.2,51.6,30,0.5
03/07/2023,1055.82,Lagos,3,7,2023,31.1,23.1,26.9,84.2,0.2,100,4.17,rain,22,224.7,1015.2,51.6,30,0.5
04/07/2023,752.36,Lagos,4,7,2023,28.2,16,26.5,84.5,6.8,100,29.17,rain,33.5,240.4,1015.4,64,30,0.53
04/07/2023,752.36,Lagos,4,7,2023,28.2,16,26.5,84.5,6.8,100,29.17,rain,33.5,240.4,1015.4,64,30,0.53
05/07/2023,617.02,Lagos,5,7,2023,30,24.1,26.8,83.3,2,100,4.17,rain,15.1,200.9,1015.1,53.3,10,0.57
05/07/2023,617.02,Lagos,5,7,2023,30,24.1,26.8,83.3,2,100,4.17,rain,15.1,200.9,1015.1,53.3,10,0.57
06/07/2023,566.54,Lagos,6,7,2023,31,24,27.1,83.2,0.3,100,4.17,rain,24.1,231.7,1013.2,50.8,10,0.6
06/07/2023,566.54,Lagos,6,7,2023,31,24,27.1,83.2,0.3,100,4.17,rain,24.1,231.7,1013.2,50.8,10,0.6
07/07/2023,556.19,Lagos,7,7,2023,28,24,25.9,91.2,51,100,4.17,rain,14.8,240.6,1013.8,62.5,30,0.64
07/07/2023,556.19,Lagos,7,7,2023,28,24,25.9,91.2,51,100,4.17,rain,14.8,240.6,1013.8,62.5,30,0.64
08/07/2023,532.33,Lagos,8,7,2023,27,23.3,25.1,92.3,7,100,8.33,rain,25.9,229.2,1014,57.3,30,0.67
08/07/2023,532.33,Lagos,8,7,2023,27,23.3,25.1,92.3,7,100,8.33,rain,25.9,229.2,1014,57.3,30,0.67
09/07/2023,614.18,Lagos,9,7,2023,27,23.9,25.5,92.9,5,100,4.17,rain,14.8,224.7,1015.4,48.3,10,0.71
09/07/2023,614.18,Lagos,9,7,2023,27,23.9,25.5,92.9,5,100,4.17,rain,14.8,224.7,1015.4,48.3,10,0.71
10/07/2023,983.01,Lagos,10,7,2023,29.8,24,26.8,86.4,0,0,0,rain,22.3,223.6,1014.5,57.5,10,0.75
10/07/2023,983.01,Lagos,10,7,2023,29.8,24,26.8,86.4,0,0,0,rain,22.3,223.6,1014.5,57.5,10,0.75
11/07/2023,1392.16,Lagos,11,7,2023,30,24,27,85.6,0,0,0,rain,24.1,236.4,1013.1,55.4,10,0.78
11/07/2023,1392.16,Lagos,11,7,2023,30,24,27,85.6,0,0,0,rain,24.1,236.4,1013.1,55.4,10,0.78
12/07/2023,1398.59,Lagos,12,7,2023,30,23,26.4,88.1,0,0,0,rain,18.4,221.8,1012.4,62.2,10,0.81
12/07/2023,1398.59,Lagos,12,7,2023,30,23,26.4,88.1,0,0,0,rain,18.4,221.8,1012.4,62.2,10,0.81
13/07/2023,1293.2,Lagos,13,7,2023,29,23.2,26.2,87.4,1,100,4.17,rain,18.4,217.5,1013.3,47.5,30,0.85
13/07/2023,1293.2,Lagos,13,7,2023,29,23.2,26.2,87.4,1,100,4.17,rain,18.4,217.5,1013.3,47.5,30,0.85
14/07/2023,1141.88,Lagos,14,7,2023,30,24,27.1,85.4,0,0,0,rain,14.8,240.2,1013.7,51.8,30,0.88
14/07/2023,1141.88,Lagos,14,7,2023,30,24,27.1,85.4,0,0,0,rain,14.8,240.2,1013.7,51.8,30,0.88
15/07/2023,994.41,Lagos,15,7,2023,28.6,25,26.3,87.8,3.2,100,16.67,rain,27.7,220.1,1013.5,66.8,30,0.92
15/07/2023,994.41,Lagos,15,7,2023,28.6,25,26.3,87.8,3.2,100,16.67,rain,27.7,220.1,1013.5,66.8,30,0.92
16/07/2023,798.83,Lagos,16,7,2023,31,25,26.9,88.1,4.3,100,25,rain,27,234.4,1013.2,61.8,30,0.95
16/07/2023,798.83,Lagos,16,7,2023,31,25,26.9,88.1,4.3,100,25,rain,27,234.4,1013.2,61.8,30,0.95
17/07/2023,627.06,Lagos,17,7,2023,30,24.8,27.1,86.9,13,100,8.33,rain,18.9,236,1014.2,59,30,0
17/07/2023,627.06,Lagos,17,7,2023,30,24.8,27.1,86.9,13,100,8.33,rain,18.9,236,1014.2,59,30,0
18/07/2023,565.24,Lagos,18,7,2023,29,24,26.7,87.4,0.1,100,4.17,rain,24.1,240,1015.2,53.3,30,0.02
18/07/2023,565.24,Lagos,18,7,2023,29,24,26.7,87.4,0.1,100,4.17,rain,24.1,240,1015.2,53.3,30,0.02
19/07/2023,551.08,Lagos,19,7,2023,30.6,25,27.3,84.5,0,0,0,rain,29.2,234.5,1015.1,61.8,30,0.06
19/07/2023,551.08,Lagos,19,7,2023,30.6,25,27.3,84.5,0,0,0,rain,29.2,234.5,1015.1,61.8,30,0.06
20/07/2023,526.23,Lagos,20,7,2023,31,25.8,27.8,81.7,0,0,0,rain,25.9,230.6,1014.8,55.1,30,0.09
20/07/2023,526.23,Lagos,20,7,2023,31,25.8,27.8,81.7,0,0,0,rain,25.9,230.6,1014.8,55.1,30,0.09
21/07/2023,479.84,Lagos,21,7,2023,29,25,27,83.9,0.4,100,4.17,rain,29.5,237.8,1014.8,56.3,30,0.12
21/07/2023,479.84,Lagos,21,7,2023,29,25,27,83.9,0.4,100,4.17,rain,29.5,237.8,1014.8,56.3,30,0.12
22/07/2023,476.53,Lagos,22,7,2023,27,23,25.8,89.1,51,100,8.33,rain,22.3,235.4,1015.6,64.8,10,0.16
22/07/2023,476.53,Lagos,22,7,2023,27,23,25.8,89.1,51,100,8.33,rain,22.3,235.4,1015.6,64.8,10,0.16
23/07/2023,601.56,Lagos,23,7,2023,26,22.9,24.4,94.8,29,100,8.33,rain,20.5,238.5,1016.6,45.7,10,0.19
23/07/2023,601.56,Lagos,23,7,2023,26,22.9,24.4,94.8,29,100,8.33,rain,20.5,238.5,1016.6,45.7,10,0.19
24/07/2023,819.35,Lagos,24,7,2023,29,23,25.8,87.8,0.3,100,4.17,rain,24.1,229.9,1015.7,57.3,10,0.22
24/07/2023,819.35,Lagos,24,7,2023,29,23,25.8,87.8,0.3,100,4.17,rain,24.1,229.9,1015.7,57.3,10,0.22
25/07/2023,1060.7,Lagos,25,7,2023,30,24.8,26.6,87.7,0,0,0,rain,22.3,227.8,1014.9,57.8,30,0.25
25/07/2023,1060.7,Lagos,25,7,2023,30,24.8,26.6,87.7,0,0,0,rain,22.3,227.8,1014.9,57.8,30,0.25
26/07/2023,1058.25,Lagos,26,7,2023,29,23.9,26.7,87.7,0,0,0,rain,20.5,231.7,1014.7,52.8,30,0.29
26/07/2023,1058.25,Lagos,26,7,2023,29,23.9,26.7,87.7,0,0,0,rain,20.5,231.7,1014.7,52.8,30,0.29
27/07/2023,821.24,Lagos,27,7,2023,30,25.6,27.5,85,0,0,0,rain,24.5,225,1014.8,57.1,10,0.32
27/07/2023,821.24,Lagos,27,7,2023,30,25.6,27.5,85,0,0,0,rain,24.5,225,1014.8,57.1,10,0.32
28/07/2023,602.95,Lagos,28,7,2023,30,24,26.6,86.3,1.9,100,8.33,rain,27.7,225.2,1015.1,65.3,10,0.36
28/07/2023,602.95,Lagos,28,7,2023,30,24,26.6,86.3,1.9,100,8.33,rain,27.7,225.2,1015.1,65.3,10,0.36
29/07/2023,458.2,Lagos,29,7,2023,27,24.1,26,89.3,14,100,12.5,rain,21.7,228.4,1015.7,67,10,0.39
29/07/2023,458.2,Lagos,29,7,2023,27,24.1,26,89.3,14,100,12.5,rain,21.7,228.4,1015.7,67,10,0.39
30/07/2023,377.44,Lagos,30,7,2023,30,24.8,26.6,87,0.1,100,4.17,rain,24.1,232.7,1016.2,57,30,0.42
30/07/2023,377.44,Lagos,30,7,2023,30,24.8,26.6,87,0.1,100,4.17,rain,24.1,232.7,1016.2,57,30,0.42
31/07/2023,339.41,Lagos,31,7,2023,28,24.8,26.4,88.4,0,0,0,rain,27.7,235.6,1016,62,30,0.46
